StudentID,FirstName,LastName,Department,GPA,Attendance
57696,Michael,Smith,Physics,0.83,70
57697,Alex,Johnson,Engineering,1.84,93
57698,John,Johnson,Physics,3.09,78
57699,Michael,Smith,Physics,3.35,85
57700,Alex,Brown,Engineering,3.23,80
57701,Emily,Johnson,Biology,1.8,80
57702,Alex,Smith,Physics,0.48,72
57703,Emily,Brown,Mathematics,0.09,79
57704,Emily,Miller,Biology,2.08,51
57705,David,Johnson,Mathematics,0.63,73
57706,Sarah,Johnson,Mathematics,2.78,55
57707,David,Wilson,Physics,3.35,68
57708,Sarah,Smith,Mathematics,1.21,56
57709,Jane,Davis,Computer Science,3.31,85
57710,David,Brown,Computer Science,3.45,97
57711,David,Brown,Physics,3.21,98
57712,Jane,Johnson,Computer Science,3.1,74
57713,Michael,Brown,Mathematics,1.41,95
57714,John,Brown,Computer Science,3.29,52
57715,Alex,Johnson,Biology,0.59,69
57716,David,Brown,Physics,1.75,81
57717,Jane,Wilson,Biology,1.31,97
57718,Sarah,Brown,Computer Science,1.26,65
57719,David,Smith,Physics,2.68,85
57720,David,Smith,Biology,0.27,57
57721,Alex,Williams,Mathematics,3.23,84
57722,Laura,Miller,Engineering,3.04,66
57723,Emily,Wilson,Physics,3.53,66
57724,Alex,Williams,Mathematics,1.16,83
57725,David,Wilson,Biology,0.72,71
57726,Jane,Brown,Engineering,3.79,91
57727,Michael,Williams,Mathematics,2.3,53
57728,Laura,Smith,Computer Science,2.89,87
57729,John,Miller,Mathematics,0.24,51
57730,Alex,Williams,Mathematics,2.63,58
57731,Jane,Williams,Physics,3.83,74
57732,David,Jones,Mathematics,1.23,74
57733,Jane,Brown,Mathematics,2.99,59
57734,Laura,Johnson,Engineering,0.28,63
57735,John,Johnson,Computer Science,2.05,55
57736,David,Wilson,Biology,0.94,80
57737,John,Smith,Mathematics,2.68,67
57738,Michael,Brown,Physics,1.11,52
57739,Jane,Johnson,Physics,0.55,66
57740,John,Johnson,Physics,3.75,67
57741,Michael,Miller,Physics,3.61,55
57742,Michael,Jones,Physics,1.99,52
57743,Sarah,Johnson,Biology,0.57,93
57744,John,Brown,Biology,3.72,61
57745,Emily,Williams,Engineering,3.28,75
57746,David,Smith,Biology,2.21,54
57747,Sarah,Smith,Engineering,0.13,54
57748,Sarah,Brown,Physics,2.44,54
57749,Sarah,Wilson,Computer Science,0.13,67
57750,John,Smith,Physics,1.23,54
57751,Laura,Miller,Computer Science,3.76,84
57752,David,Davis,Biology,3.95,85
57753,Michael,Williams,Mathematics,0.72,73
57754,Sarah,Davis,Biology,0.16,66
57755,Sarah,Williams,Physics,2.24,78
57756,Sarah,Brown,Biology,1.05,98
57757,Alex,Smith,Physics,2.49,99
57758,David,Wilson,Computer Science,1.13,85
57759,Laura,Williams,Physics,2.14,73
57760,Emily,Davis,Mathematics,3.63,78
57761,Jane,Johnson,Physics,3.32,79
57762,Laura,Wilson,Engineering,1.28,92
57763,Michael,Wilson,Engineering,3.31,52
57764,Alex,Johnson,Biology,0.84,94
57765,Laura,Williams,Engineering,1.6,79
57766,David,Davis,Engineering,3.25,94
57767,Emily,Williams,Engineering,2.44,50
57768,Michael,Williams,Engineering,2.91,80
57769,Jane,Williams,Computer Science,0.03,95
57770,Sarah,Smith,Biology,0.98,60
57771,Alex,Wilson,Mathematics,3.63,59
57772,John,Davis,Physics,3,85
57773,David,Miller,Physics,1.03,62
57774,Laura,Miller,Engineering,2.17,86
57775,Laura,Smith,Computer Science,2.23,85
57776,Jane,Wilson,Computer Science,1.77,98
57777,Michael,Williams,Biology,0.7,90
57778,Laura,Jones,Computer Science,0.81,66
57779,Alex,Wilson,Physics,0.05,95
57780,David,Johnson,Mathematics,2.81,83
57781,David,Johnson,Physics,0.84,57
57782,Alex,Jones,Physics,1.34,96
57783,Alex,Davis,Biology,2.09,53
57784,Sarah,Miller,Computer Science,2.77,98
57785,John,Miller,Engineering,3.77,100
57786,Michael,Williams,Biology,3.87,65
57787,David,Davis,Computer Science,0.61,69
57788,Michael,Johnson,Biology,1.45,82
57789,John,Williams,Computer Science,0.02,57
57790,Alex,Wilson,Physics,2.63,74
57791,David,Smith,Biology,2.02,93
57792,Alex,Johnson,Engineering,1.45,92
57793,Laura,Miller,Biology,0.69,54
57794,Laura,Davis,Biology,1.29,58
57795,David,Johnson,Computer Science,1.11,64
57796,Emily,Brown,Engineering,2.46,86
57797,Jane,Brown,Computer Science,2.61,96
57798,Alex,Smith,Physics,0.4,64
57799,David,Brown,Computer Science,2.42,69
57800,Jane,Jones,Engineering,0.1,78
57801,Laura,Jones,Computer Science,0.01,53
57802,Emily,Smith,Computer Science,3.46,93
57803,Laura,Jones,Computer Science,3.02,90
57804,Sarah,Smith,Computer Science,1.08,65
57805,David,Miller,Mathematics,1.93,73
57806,David,Williams,Mathematics,2.56,75
57807,Jane,Miller,Engineering,1.79,76
57808,Emily,Brown,Physics,1.48,73
57809,Michael,Johnson,Biology,0.33,96
57810,Michael,Jones,Physics,0.84,79
57811,Emily,Smith,Computer Science,0.38,100
57812,Emily,Miller,Computer Science,0.93,98
57813,David,Johnson,Engineering,0.92,55
57814,Alex,Williams,Physics,1.93,83
57815,David,Miller,Biology,1.42,64
57816,Jane,Jones,Computer Science,1.57,79
57817,Michael,Williams,Computer Science,0.03,87
57818,Jane,Smith,Biology,3.17,85
57819,John,Brown,Engineering,2.53,56
57820,Laura,Davis,Biology,2.93,86
57821,Jane,Brown,Physics,0.04,62
57822,John,Johnson,Biology,3.48,92
57823,Jane,Miller,Mathematics,3.2,82
57824,John,Brown,Engineering,1.65,62
57825,Jane,Smith,Mathematics,2.75,57
57826,Laura,Davis,Biology,0.67,90
57827,Emily,Davis,Mathematics,1.68,94
57828,Emily,Wilson,Mathematics,3.91,90
57829,Jane,Williams,Engineering,2.81,94
57830,Sarah,Davis,Engineering,2.85,71
57831,John,Jones,Computer Science,1.01,93
57832,David,Smith,Biology,0.6,65
57833,Michael,Smith,Engineering,0.28,86
57834,David,Johnson,Computer Science,0.47,69
57835,Michael,Johnson,Computer Science,3.4,62
57836,David,Davis,Computer Science,1.59,79
57837,Emily,Wilson,Physics,1.08,100
57838,John,Miller,Engineering,0.78,52
57839,John,Brown,Biology,3,97
57840,David,Jones,Biology,0.87,69
57841,Sarah,Wilson,Biology,3.83,66
57842,Jane,Smith,Mathematics,1,89
57843,David,Johnson,Physics,3.52,65
57844,John,Smith,Biology,2.96,58
57845,Jane,Johnson,Physics,1.71,69
57846,Jane,Jones,Engineering,2.2,82
57847,Sarah,Smith,Physics,2.77,94
57848,Jane,Jones,Computer Science,2.11,50
57849,Alex,Johnson,Physics,2.83,97
57850,Sarah,Wilson,Mathematics,1.43,76
57851,Sarah,Jones,Computer Science,2.37,77
57852,David,Wilson,Engineering,1.54,51
57853,Laura,Miller,Engineering,3.45,62
57854,Sarah,Davis,Biology,2.5,97
57855,Laura,Williams,Biology,1.24,56
57856,Laura,Smith,Engineering,1.3,82
57857,Sarah,Johnson,Engineering,1.64,69
57858,David,Wilson,Physics,1.41,77
57859,Jane,Williams,Computer Science,3.13,57
57860,Emily,Davis,Biology,2.59,97
57861,Laura,Davis,Computer Science,1.72,60
57862,Laura,Johnson,Computer Science,0.56,97
57863,Sarah,Davis,Engineering,1.27,61
57864,Sarah,Davis,Mathematics,1.16,93
57865,John,Brown,Computer Science,2.86,76
57866,Michael,Smith,Biology,0.94,69
57867,Emily,Johnson,Computer Science,1.81,81
57868,David,Smith,Engineering,1.16,69
57869,Michael,Jones,Mathematics,3.32,73
57870,Sarah,Brown,Biology,0.78,64
57871,Emily,Brown,Computer Science,1.42,62
57872,Jane,Wilson,Physics,3.04,58
57873,Jane,Davis,Mathematics,1.95,59
57874,Michael,Johnson,Mathematics,3.23,74
57875,Sarah,Williams,Mathematics,0.84,81
57876,Alex,Wilson,Biology,0.23,77
57877,Laura,Wilson,Mathematics,1.6,91
57878,Michael,Jones,Mathematics,1.69,88
57879,David,Miller,Mathematics,3.95,76
57880,Sarah,Miller,Biology,3.14,86
57881,Emily,Johnson,Engineering,0.82,77
57882,Alex,Wilson,Engineering,1.52,80
57883,Emily,Smith,Biology,2.38,69
57884,John,Davis,Biology,0.74,51
57885,David,Johnson,Mathematics,2.06,81
57886,Michael,Brown,Physics,3.33,90
57887,Laura,Jones,Physics,0.75,68
57888,Laura,Wilson,Physics,3.46,97
57889,Michael,Davis,Engineering,0.8,77
57890,Jane,Smith,Physics,3.23,50
57891,Alex,Wilson,Engineering,3.2,96
57892,Michael,Jones,Physics,2.61,79
57893,David,Williams,Mathematics,0.02,64
57894,John,Smith,Computer Science,2.1,61
57895,Jane,Wilson,Engineering,3.44,95
57896,Sarah,Brown,Mathematics,0.24,98
57897,John,Miller,Computer Science,2.58,71
57898,Sarah,Brown,Engineering,2.82,53
57899,Michael,Williams,Computer Science,2.86,90
57900,Sarah,Smith,Engineering,3.42,62
57901,Sarah,Jones,Engineering,0.53,53
57902,Sarah,Williams,Engineering,3.8,78
57903,Laura,Davis,Physics,3.47,61
57904,Laura,Jones,Mathematics,0.64,56
57905,Emily,Miller,Computer Science,2.95,86
57906,John,Brown,Physics,3.68,87
57907,Sarah,Jones,Computer Science,3,86
57908,Michael,Brown,Computer Science,3.46,54
57909,Jane,Jones,Engineering,1.85,71
57910,Alex,Smith,Engineering,0.17,56
57911,John,Brown,Physics,2.69,98
57912,Laura,Smith,Engineering,2.46,57
57913,Laura,Wilson,Biology,1.65,54
57914,Michael,Miller,Computer Science,2.32,81
57915,David,Smith,Mathematics,2.44,57
57916,Sarah,Miller,Biology,3.03,100
57917,Alex,Smith,Physics,3.17,67
57918,John,Williams,Physics,1.48,69
57919,David,Brown,Engineering,3.77,92
57920,Michael,Jones,Engineering,0.64,93
57921,Laura,Miller,Engineering,1.4,55
57922,Laura,Davis,Engineering,0.76,77
57923,Emily,Miller,Engineering,1.37,50
57924,David,Jones,Computer Science,0.25,95
57925,John,Johnson,Mathematics,0.44,70
57926,Sarah,Wilson,Biology,2.19,85
57927,John,Davis,Biology,3.56,81
57928,Sarah,Johnson,Biology,3.92,59
57929,Laura,Williams,Biology,2.46,82
57930,John,Williams,Physics,1.5,61
57931,Jane,Johnson,Computer Science,2.12,70
57932,Michael,Smith,Biology,2.59,78
57933,Jane,Brown,Biology,0.35,90
57934,Emily,Smith,Engineering,1.61,81
57935,Emily,Johnson,Mathematics,1.09,80
57936,Michael,Williams,Mathematics,0.19,68
57937,David,Brown,Physics,3.59,98
57938,Michael,Williams,Engineering,2.02,60
57939,David,Johnson,Computer Science,3.58,96
57940,Alex,Wilson,Computer Science,0.46,73
57941,John,Jones,Engineering,0.12,86
57942,Sarah,Davis,Engineering,3.48,81
57943,David,Jones,Computer Science,0,59
57944,Laura,Johnson,Physics,3.16,87
57945,Laura,Jones,Biology,2.48,100
57946,Alex,Smith,Biology,3.2,67
57947,Michael,Jones,Mathematics,0.21,89
57948,Michael,Miller,Engineering,0.93,57
57949,Emily,Brown,Biology,3.66,100
57950,Jane,Williams,Mathematics,0.39,93
57951,Michael,Davis,Computer Science,3.83,65
57952,Alex,Williams,Biology,0.74,61
57953,Laura,Wilson,Computer Science,1.08,57
57954,John,Jones,Engineering,1.1,77
57955,Sarah,Wilson,Physics,1.36,81
57956,David,Johnson,Biology,0.3,79
57957,Laura,Wilson,Biology,3.88,65
57958,David,Williams,Physics,0.45,95
57959,Laura,Miller,Computer Science,2.19,54
57960,Sarah,Miller,Mathematics,2.28,88
57961,David,Miller,Biology,1.65,58
57962,Laura,Williams,Biology,0.58,61
57963,Jane,Wilson,Physics,1.85,56
57964,John,Brown,Physics,0.67,66
57965,Sarah,Johnson,Mathematics,0.58,75
57966,Jane,Wilson,Physics,3,82
57967,Sarah,Brown,Computer Science,3.29,72
57968,Emily,Smith,Mathematics,3.75,80
57969,Alex,Davis,Engineering,1.14,56
57970,Laura,Davis,Mathematics,0.32,97
57971,Emily,Williams,Mathematics,0.92,90
57972,John,Smith,Computer Science,3.7,88
57973,Jane,Smith,Physics,2.2,65
57974,Laura,Williams,Engineering,0.55,99
57975,Michael,Williams,Engineering,0.07,50
57976,Emily,Jones,Physics,1.19,54
57977,Sarah,Davis,Biology,1.35,60
57978,Alex,Jones,Computer Science,0.17,60
57979,Alex,Jones,Biology,1.54,74
57980,Emily,Jones,Engineering,0.35,51
57981,David,Wilson,Mathematics,1.8,50
57982,Laura,Williams,Mathematics,2.71,90
57983,Laura,Smith,Engineering,0.21,73
57984,Alex,Wilson,Mathematics,0.77,71
57985,Michael,Jones,Physics,1.28,82
57986,Jane,Miller,Mathematics,1.85,81
57987,Michael,Wilson,Biology,3.56,81
57988,David,Miller,Mathematics,0.78,78
57989,David,Davis,Engineering,0.38,71
57990,Alex,Jones,Mathematics,0.18,74
57991,Laura,Smith,Biology,2.67,97
57992,Jane,Jones,Physics,2.77,99
57993,Alex,Jones,Biology,3.72,52
57994,Sarah,Davis,Mathematics,3.77,90
57995,David,Brown,Mathematics,0.73,74
57996,Michael,Williams,Physics,1.44,79
57997,John,Brown,Computer Science,2.17,77
57998,John,Smith,Biology,0.78,65
57999,John,Brown,Mathematics,2.68,97
58000,Alex,Davis,Biology,1.14,50
58001,Emily,Jones,Engineering,0.02,68
58002,Michael,Smith,Mathematics,1.17,92
58003,Sarah,Johnson,Physics,2.07,76
58004,Jane,Wilson,Mathematics,1.29,69
58005,Laura,Smith,Computer Science,2.21,93
58006,Sarah,Jones,Mathematics,1.82,79
58007,Emily,Wilson,Engineering,3.52,90
58008,Jane,Williams,Engineering,3.16,64
58009,Jane,Williams,Physics,3.56,97
58010,Jane,Wilson,Biology,0.7,81
58011,Alex,Wilson,Computer Science,0.4,75
58012,Alex,Miller,Mathematics,3.89,96
58013,Laura,Johnson,Mathematics,2.08,76
58014,Michael,Smith,Physics,3.65,76
58015,Emily,Jones,Computer Science,3.34,82
58016,Laura,Johnson,Mathematics,1.15,99
58017,Jane,Jones,Computer Science,2.02,52
58018,Michael,Brown,Biology,2.08,61
58019,Sarah,Williams,Engineering,1.19,72
58020,Alex,Davis,Biology,2.34,55
58021,John,Jones,Mathematics,2.96,63
58022,Emily,Miller,Engineering,0.66,57
58023,Michael,Miller,Computer Science,0.08,98
58024,Alex,Davis,Computer Science,3.46,79
58025,Laura,Jones,Computer Science,1.98,71
58026,David,Smith,Engineering,0.66,77
58027,Emily,Miller,Biology,2.36,64
58028,Laura,Brown,Engineering,3.32,81
58029,Laura,Smith,Computer Science,0.66,79
58030,Emily,Johnson,Computer Science,0.76,51
58031,John,Jones,Physics,2.53,97
58032,Sarah,Johnson,Mathematics,1.83,52
58033,Michael,Williams,Mathematics,0.41,68
58034,Sarah,Brown,Physics,2.45,53
58035,Emily,Brown,Engineering,0.79,78
58036,Jane,Jones,Physics,0.9,64
58037,Michael,Davis,Engineering,1.86,62
58038,Emily,Miller,Mathematics,0.78,51
58039,Laura,Jones,Computer Science,1.11,54
58040,Jane,Miller,Computer Science,0.91,96
58041,Jane,Smith,Physics,0.78,59
58042,David,Jones,Physics,0.52,94
58043,Jane,Jones,Physics,1.62,57
58044,Laura,Jones,Computer Science,1.03,98
58045,Jane,Brown,Biology,0,52
58046,Sarah,Davis,Computer Science,2.15,76
58047,Alex,Davis,Mathematics,3.75,50
58048,David,Williams,Mathematics,3.76,88
58049,Alex,Smith,Mathematics,2.97,83
58050,John,Jones,Physics,2.2,76
58051,Sarah,Smith,Engineering,3.86,99
58052,Alex,Williams,Computer Science,1.93,79
58053,Jane,Jones,Computer Science,2.66,67
58054,Michael,Johnson,Mathematics,3.02,92
58055,Michael,Jones,Engineering,0.8,51
58056,John,Wilson,Physics,2.98,64
58057,David,Williams,Computer Science,1.48,57
58058,Alex,Miller,Computer Science,0.09,71
58059,Jane,Miller,Engineering,0.81,80
58060,Laura,Williams,Computer Science,0.17,90
58061,Michael,Brown,Biology,1.79,98
58062,Emily,Jones,Computer Science,3.95,80
58063,Emily,Miller,Engineering,3.3,83
58064,Laura,Johnson,Biology,2.32,58
58065,Emily,Davis,Engineering,1.19,76
58066,Emily,Johnson,Computer Science,2.1,53
58067,Emily,Wilson,Physics,3.97,100
58068,Jane,Davis,Biology,1.93,51
58069,John,Wilson,Engineering,1.7,52
58070,John,Williams,Mathematics,3.61,92
58071,Jane,Jones,Computer Science,3.02,100
58072,Laura,Johnson,Mathematics,1.11,99
58073,Alex,Jones,Biology,2.71,84
58074,John,Davis,Biology,1.91,91
58075,John,Brown,Biology,3.27,61
58076,Michael,Brown,Mathematics,0.48,93
58077,David,Wilson,Mathematics,2.19,99
58078,Sarah,Wilson,Mathematics,2.5,56
58079,Sarah,Miller,Engineering,1.65,91
58080,Emily,Brown,Mathematics,3.51,67
58081,Emily,Jones,Mathematics,2.18,87
58082,John,Wilson,Engineering,0.12,53
58083,Michael,Brown,Mathematics,1.43,81
58084,John,Johnson,Physics,2.83,99
58085,David,Smith,Mathematics,0.78,86
58086,Emily,Smith,Physics,3.71,57
58087,Alex,Jones,Engineering,1.35,95
58088,Sarah,Williams,Mathematics,3.33,83
58089,Emily,Jones,Physics,1.11,74
58090,Michael,Wilson,Mathematics,2.53,65
58091,Emily,Johnson,Mathematics,2.98,63
58092,Jane,Davis,Biology,3.03,70
58093,Laura,Brown,Computer Science,0.75,98
58094,Laura,Williams,Mathematics,2.73,82
58095,Laura,Davis,Mathematics,3.91,84
58096,John,Wilson,Mathematics,3.04,62
58097,Jane,Jones,Mathematics,0.12,58
58098,John,Davis,Engineering,1.94,91
58099,John,Smith,Engineering,0.77,87
58100,Alex,Miller,Mathematics,2.88,70
58101,Sarah,Jones,Physics,0.5,60
58102,David,Jones,Biology,3.75,86
58103,Sarah,Brown,Biology,0.87,62
58104,Laura,Johnson,Mathematics,1.68,96
58105,David,Brown,Engineering,1.27,77
58106,Sarah,Williams,Mathematics,2.39,72
58107,Alex,Jones,Mathematics,0.13,92
58108,Emily,Wilson,Computer Science,2.27,79
58109,Emily,Brown,Biology,2.62,83
58110,Alex,Smith,Mathematics,2.28,95
58111,Michael,Johnson,Biology,1,77
58112,Alex,Wilson,Biology,0.42,68
58113,Michael,Smith,Mathematics,3.27,65
58114,Sarah,Miller,Computer Science,0.21,63
58115,Alex,Johnson,Mathematics,0.29,85
58116,Sarah,Williams,Biology,0.68,54
58117,John,Williams,Biology,3.81,83
58118,Sarah,Davis,Mathematics,3.9,68
58119,Michael,Jones,Mathematics,1.01,70
58120,Sarah,Jones,Computer Science,2.25,99
58121,Michael,Wilson,Mathematics,2.54,63
58122,Alex,Smith,Engineering,3.46,65
58123,Emily,Johnson,Mathematics,1.95,66
58124,Emily,Smith,Physics,0.72,74
58125,Jane,Miller,Biology,3.15,86
58126,Sarah,Jones,Physics,0.07,83
58127,Jane,Smith,Mathematics,1.96,84
58128,David,Jones,Computer Science,1.8,92
58129,Laura,Smith,Mathematics,3.49,83
58130,Michael,Williams,Computer Science,0.44,65
58131,Alex,Johnson,Physics,2.45,97
58132,David,Williams,Mathematics,3.67,95
58133,Jane,Miller,Computer Science,1.84,96
58134,Michael,Miller,Physics,1.38,70
58135,Emily,Jones,Physics,1.32,76
58136,Alex,Jones,Physics,1.92,97
58137,Michael,Johnson,Engineering,2.58,74
58138,John,Davis,Computer Science,3.42,73
58139,Michael,Jones,Biology,0.87,75
58140,Michael,Williams,Mathematics,0.86,69
58141,Alex,Williams,Mathematics,1.88,95
58142,Michael,Miller,Biology,0.46,80
58143,David,Johnson,Biology,2.95,83
58144,Michael,Davis,Engineering,3.18,95
58145,Laura,Wilson,Biology,0.52,69
58146,Laura,Williams,Engineering,0.2,77
58147,Sarah,Davis,Engineering,3.61,75
58148,Laura,Johnson,Computer Science,0.77,51
58149,Alex,Williams,Biology,0.39,87
58150,David,Jones,Biology,2.09,95
58151,John,Williams,Mathematics,1.16,99
58152,Sarah,Johnson,Biology,0.38,75
58153,Emily,Miller,Mathematics,1.12,68
58154,Sarah,Davis,Mathematics,0.31,84
58155,Sarah,Brown,Mathematics,0.85,97
58156,David,Miller,Computer Science,2.92,87
58157,Jane,Williams,Mathematics,3.31,52
58158,John,Brown,Physics,3.01,76
58159,Michael,Davis,Engineering,0.15,98
58160,Emily,Jones,Computer Science,2.65,91
58161,Alex,Brown,Mathematics,1.43,50
58162,Jane,Smith,Biology,2.99,97
58163,Alex,Williams,Mathematics,0.25,55
58164,Emily,Brown,Engineering,0.53,55
58165,Alex,Williams,Engineering,3.98,73
58166,John,Smith,Engineering,1.33,93
58167,John,Williams,Biology,2.22,64
58168,Michael,Smith,Engineering,2.56,69
58169,Laura,Miller,Biology,2.55,88
58170,Emily,Smith,Physics,1.34,73
58171,John,Wilson,Physics,1.56,65
58172,Sarah,Davis,Physics,0.92,93
58173,Alex,Brown,Mathematics,2.98,90
58174,Sarah,Williams,Computer Science,3.72,72
58175,Jane,Johnson,Biology,2.18,58
58176,Jane,Jones,Physics,0.78,80
58177,Michael,Davis,Engineering,2.81,74
58178,Michael,Johnson,Computer Science,1.84,54
58179,Laura,Williams,Mathematics,2.91,51
58180,David,Johnson,Computer Science,3.45,56
58181,Alex,Johnson,Engineering,1.32,99
58182,John,Jones,Physics,0.19,81
58183,Sarah,Davis,Computer Science,2.39,69
58184,Alex,Jones,Physics,3.27,56
58185,Jane,Davis,Biology,1.03,59
58186,Laura,Brown,Mathematics,1.3,87
58187,Jane,Williams,Mathematics,1.29,83
58188,Sarah,Miller,Biology,0.05,59
58189,Alex,Jones,Physics,0.67,89
58190,Laura,Jones,Engineering,3.35,92
58191,John,Williams,Mathematics,1.3,50
58192,Michael,Miller,Physics,1.71,78
58193,Emily,Davis,Computer Science,1.17,57
58194,Michael,Brown,Mathematics,1.52,79
58195,Jane,Smith,Engineering,2.74,64
58196,Emily,Johnson,Engineering,2.71,60
58197,Sarah,Smith,Computer Science,0.08,69
58198,David,Jones,Biology,2.26,79
58199,John,Johnson,Computer Science,2.07,80
58200,Emily,Davis,Mathematics,2.96,57
58201,Michael,Miller,Physics,1.32,92
58202,Jane,Davis,Biology,1.95,74
58203,Alex,Smith,Physics,0.65,77
58204,David,Brown,Mathematics,2.41,60
58205,Sarah,Jones,Physics,0.59,71
58206,Sarah,Johnson,Engineering,0.51,78
58207,Michael,Brown,Physics,3.53,90
58208,David,Wilson,Mathematics,3.92,65
58209,John,Davis,Physics,3.33,95
58210,Alex,Wilson,Computer Science,0.31,53
58211,David,Brown,Computer Science,2.13,53
58212,Alex,Smith,Biology,0.15,62
58213,John,Brown,Computer Science,3.83,62
58214,Alex,Brown,Biology,1.63,82
58215,Jane,Wilson,Physics,3.22,79
58216,Emily,Davis,Biology,3.57,99
58217,Emily,Brown,Physics,3.15,78
58218,Laura,Jones,Biology,2.44,60
58219,Jane,Williams,Computer Science,2.9,97
58220,David,Johnson,Engineering,3.48,51
58221,David,Jones,Mathematics,1.83,88
58222,Sarah,Smith,Computer Science,2.14,52
58223,Alex,Williams,Computer Science,0.08,61
58224,Emily,Johnson,Computer Science,0.22,77
58225,Michael,Smith,Biology,1.49,70
58226,David,Miller,Engineering,0.63,94
58227,John,Brown,Physics,1.95,79
58228,Sarah,Williams,Physics,2.68,81
58229,Laura,Johnson,Biology,0.44,74
58230,Michael,Smith,Biology,3.69,87
58231,Alex,Williams,Physics,3.35,54
58232,Laura,Davis,Mathematics,0.73,90
58233,Sarah,Smith,Engineering,0.48,95
58234,Sarah,Williams,Engineering,0.29,98
58235,Sarah,Miller,Physics,3.56,64
58236,David,Jones,Engineering,3.98,83
58237,John,Smith,Mathematics,3.77,71
58238,Emily,Johnson,Mathematics,3.34,78
58239,Sarah,Miller,Computer Science,1.08,87
58240,David,Brown,Mathematics,3.23,71
58241,Alex,Smith,Physics,2.17,73
58242,Laura,Jones,Engineering,3.47,95
58243,David,Miller,Biology,3.95,71
58244,Jane,Johnson,Mathematics,3.34,52
58245,Jane,Jones,Mathematics,0.65,71
58246,Jane,Wilson,Engineering,2,73
58247,Laura,Johnson,Engineering,2.69,73
58248,Michael,Wilson,Physics,2.56,97
58249,Emily,Miller,Engineering,3.89,58
58250,John,Smith,Computer Science,1.52,71
58251,Jane,Johnson,Biology,2.66,58
58252,John,Williams,Engineering,3.28,80
58253,Jane,Smith,Engineering,0.72,77
58254,David,Brown,Mathematics,0.02,89
58255,Emily,Davis,Biology,0.87,96
58256,Laura,Williams,Biology,0.88,60
58257,Emily,Smith,Computer Science,0.12,63
58258,Alex,Brown,Engineering,2.25,81
58259,Alex,Johnson,Mathematics,1.13,70
58260,Emily,Johnson,Biology,0.96,60
58261,David,Brown,Engineering,2.46,88
58262,Laura,Miller,Mathematics,2.2,56
58263,John,Williams,Biology,1.6,56
58264,Michael,Williams,Mathematics,2.32,70
58265,Alex,Johnson,Computer Science,3.45,53
58266,Laura,Brown,Mathematics,3.67,71
58267,Alex,Jones,Physics,3.66,56
58268,Sarah,Brown,Mathematics,1.94,66
58269,David,Jones,Computer Science,0.41,87
58270,Michael,Brown,Computer Science,3.37,96
58271,Jane,Williams,Engineering,2.38,87
58272,Emily,Davis,Mathematics,2.08,89
58273,Alex,Williams,Biology,3.55,61
58274,Jane,Jones,Biology,3.18,60
58275,John,Miller,Biology,1.03,99
58276,Michael,Wilson,Mathematics,0.5,56
58277,Alex,Williams,Mathematics,2.49,94
58278,Michael,Wilson,Engineering,1.81,85
58279,Jane,Smith,Physics,3.18,50
58280,John,Smith,Biology,0.3,85
58281,Michael,Jones,Physics,0.84,76
58282,Alex,Jones,Engineering,0.32,70
58283,Laura,Brown,Computer Science,0.04,68
58284,David,Miller,Physics,2.1,57
58285,David,Smith,Engineering,3.27,94
58286,John,Jones,Physics,0.09,99
58287,Michael,Miller,Physics,2.1,96
58288,Michael,Davis,Biology,1.47,67
58289,Alex,Miller,Engineering,3.92,64
58290,Emily,Smith,Engineering,2.67,59
58291,Laura,Smith,Biology,2.89,69
58292,Alex,Johnson,Physics,0.45,80
58293,Emily,Davis,Biology,1.73,54
58294,Emily,Brown,Biology,3.75,61
58295,David,Williams,Engineering,1.42,66
58296,Michael,Brown,Mathematics,2.88,50
58297,Jane,Johnson,Computer Science,3.73,57
58298,Laura,Wilson,Engineering,1.43,53
58299,Jane,Miller,Computer Science,0.68,98
58300,Alex,Wilson,Mathematics,2.68,66
58301,David,Jones,Physics,0.42,66
58302,David,Wilson,Computer Science,2.52,70
58303,John,Williams,Biology,2.48,57
58304,Alex,Jones,Mathematics,2.65,79
58305,John,Wilson,Engineering,1.61,81
58306,Emily,Jones,Physics,2.41,93
58307,Sarah,Johnson,Engineering,3.72,54
58308,Laura,Brown,Engineering,0.99,51
58309,John,Smith,Engineering,0.13,95
58310,Jane,Davis,Biology,2.27,68
58311,Jane,Davis,Engineering,2.85,61
58312,Emily,Johnson,Physics,1.23,80
58313,Jane,Johnson,Biology,0.55,51
58314,Emily,Davis,Mathematics,1.46,72
58315,John,Wilson,Biology,2.98,53
58316,David,Davis,Biology,0.47,72
58317,Laura,Jones,Engineering,1.58,50
58318,Laura,Williams,Engineering,3.15,58
58319,Sarah,Smith,Mathematics,2.43,80
58320,David,Jones,Biology,1.16,86
58321,Alex,Jones,Computer Science,1.57,95
58322,John,Jones,Mathematics,3.63,95
58323,Jane,Johnson,Physics,1.76,51
58324,Jane,Miller,Biology,2.18,53
58325,Laura,Johnson,Engineering,2.99,95
58326,Jane,Williams,Engineering,3.44,61
58327,Laura,Brown,Physics,1.75,86
58328,John,Johnson,Physics,0.37,68
58329,Alex,Williams,Computer Science,3.16,52
58330,Sarah,Brown,Physics,3.09,64
58331,Jane,Jones,Mathematics,2.59,64
58332,Michael,Johnson,Mathematics,1.81,62
58333,Sarah,Smith,Mathematics,0.92,78
